ID,Year_Birth,Education,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age,Total_Children,Total_Spend,Wine_Ratio,Meat_Ratio,Total_Purchases,Web_Purchase_Ratio,Spend_per_Purchase,Education_Grouped_Postgraduate,Education_Grouped_Undergraduate,Marital_Status_Married,Marital_Status_Single,Marital_Status_Together,Marital_Status_Widow,Customer_Tenure
9224,1972,PhD,55260.0,0,1,2012-12-12,81,825,8,53,11,0,242,2,8,10,5,6,0,0,0,0,0,0,0,42,1,1139,0.7243195785776997,0.046532045654082525,25,0.32,45.56,1,0,0,1,0,0,564
1044,1953,Graduation,58398.0,0,0,2013-05-14,44,299,5,201,21,21,49,3,5,4,8,4,0,0,0,0,0,0,0,61,0,596,0.5016778523489933,0.337248322147651,20,0.25,29.8,0,0,0,0,1,0,411
2114,1946,PhD,82800.0,0,0,2012-11-24,23,1006,22,115,59,68,45,1,7,6,12,3,0,0,1,1,0,0,1,68,0,1315,0.7650190114068441,0.08745247148288973,26,0.2692307692307692,50.57692307692308,1,0,0,1,0,0,582
10613,1958,PhD,37334.0,1,1,2014-02-26,44,26,1,16,2,2,15,4,3,0,4,4,0,0,0,0,0,0,0,56,2,62,0.41935483870967744,0.25806451612903225,11,0.2727272727272727,5.636363636363637,1,0,0,0,1,0,123
1970,1968,Master,34053.0,0,1,2012-09-10,14,63,0,21,7,0,12,1,3,0,3,8,0,0,0,0,0,0,0,46,1,103,0.6116504854368932,0.20388349514563106,7,0.42857142857142855,14.714285714285714,1,0,0,0,1,0,657
4994,1943,Master,77598.0,0,0,2013-10-01,53,1193,33,281,129,66,33,1,7,5,13,3,0,0,1,0,0,0,0,71,0,1735,0.6876080691642651,0.16195965417867436,26,0.2692307692307692,66.73076923076923,1,0,0,1,0,0,271
7505,1957,PhD,44155.0,1,1,2014-01-19,24,22,1,9,0,0,14,1,1,1,2,4,0,0,0,0,0,0,0,57,2,46,0.4782608695652174,0.1956521739130435,5,0.2,9.2,1,0,1,0,0,0,161
7187,1969,Master,50943.0,1,1,2013-05-18,52,375,42,48,94,66,96,7,4,10,4,3,0,0,0,0,0,0,0,45,2,721,0.5201109570041609,0.06657420249653259,25,0.16,28.84,1,0,0,0,1,0,407
1029,1970,PhD,64413.0,0,1,2013-08-01,27,200,5,44,0,10,20,1,5,1,5,5,0,0,0,0,0,0,0,44,1,279,0.7168458781362007,0.15770609318996415,12,0.4166666666666667,23.25,1,0,0,0,1,0,332
946,1958,2n Cycle,26490.0,0,0,2012-09-22,92,45,47,52,21,20,25,2,3,1,5,6,0,0,0,0,0,0,0,56,0,210,0.21428571428571427,0.24761904761904763,11,0.2727272727272727,19.09090909090909,0,1,0,0,1,0,645
3439,1972,Graduation,56721.0,1,1,2012-10-31,64,157,6,39,6,13,75,5,4,1,5,6,0,0,0,0,0,0,0,42,2,296,0.5304054054054054,0.13175675675675674,15,0.26666666666666666,19.733333333333334,0,0,1,0,0,0,606
2292,1985,Graduation,22327.0,1,0,2013-08-02,94,5,4,8,2,0,5,1,1,0,3,5,0,0,0,0,0,0,0,29,1,24,0.20833333333333334,0.3333333333333333,5,0.2,4.8,0,0,0,1,0,0,331
9697,1951,Graduation,53790.0,0,2,2014-03-06,86,335,42,127,28,5,5,3,7,2,8,6,0,0,0,0,0,0,0,63,2,542,0.6180811808118081,0.23431734317343172,20,0.35,27.1,0,0,1,0,0,0,115
7348,1958,PhD,71691.0,0,0,2014-03-17,0,336,130,411,240,32,43,1,4,7,5,2,0,0,0,0,0,0,1,56,0,1192,0.28187919463087246,0.3447986577181208,17,0.23529411764705882,70.11764705882354,1,0,0,1,0,0,104
7300,1952,Graduation,69142.0,0,1,2014-06-29,50,448,4,34,6,4,39,3,8,1,7,5,0,1,0,0,0,0,0,62,1,535,0.8373831775700935,0.06355140186915888,19,0.42105263157894735,28.157894736842106,0,0,0,0,0,0,0
4207,1981,PhD,87171.0,0,0,2013-05-01,27,1001,44,107,58,44,44,1,6,7,11,2,1,0,1,0,0,0,0,33,0,1298,0.7711864406779662,0.08243451463790447,25,0.24,51.92,1,0,1,0,0,0,424
4406,1970,Graduation,67419.0,0,1,2013-01-16,29,846,84,352,91,56,42,4,9,4,8,5,0,0,0,0,0,0,0,44,1,1471,0.5751189666893269,0.23929299796057105,25,0.36,58.84,0,0,0,0,1,0,529
3551,1954,Master,60033.0,0,1,2014-03-29,28,62,1,57,19,11,48,2,2,1,5,2,0,0,0,0,0,0,0,60,1,198,0.31313131313131315,0.2878787878787879,10,0.2,19.8,1,0,0,0,1,0,92
5863,1953,Graduation,47703.0,0,1,2013-05-29,95,359,0,134,13,26,123,4,6,3,8,5,0,0,0,0,0,0,0,61,1,655,0.5480916030534351,0.20458015267175572,21,0.2857142857142857,31.19047619047619,0,0,1,0,0,0,396
2902,1958,Graduation,50943.0,1,1,2012-09-03,87,19,4,12,2,2,6,1,1,0,3,5,0,0,0,0,0,0,0,56,2,45,0.4222222222222222,0.26666666666666666,5,0.2,9.0,0,0,0,0,1,0,664
10245,1986,2n Cycle,80910.0,0,0,2012-10-31,71,160,80,369,67,39,41,1,3,3,8,1,0,0,0,0,0,0,0,28,0,756,0.21164021164021163,0.4880952380952381,15,0.2,50.4,0,1,0,1,0,0,606
1958,1973,PhD,55012.0,0,1,2014-03-21,85,582,0,65,0,0,13,6,8,2,9,5,0,0,0,0,0,0,0,41,1,660,0.8818181818181818,0.09848484848484848,25,0.32,26.4,1,0,0,0,1,0,100
2612,1987,Graduation,75794.0,0,0,2013-12-24,33,754,160,625,63,32,48,1,7,5,12,3,0,0,0,1,0,0,0,27,0,1682,0.4482758620689655,0.37158145065398335,25,0.28,67.28,0,0,1,0,0,0,187
4864,1977,Graduation,34380.0,1,0,2013-05-02,68,72,7,58,13,1,24,4,4,1,3,8,0,0,0,0,0,0,0,37,1,175,0.4114285714285714,0.3314285714285714,12,0.3333333333333333,14.583333333333334,0,0,1,0,0,0,423
3075,1972,PhD,59973.0,0,0,2013-09-11,47,130,30,168,20,34,0,1,3,4,7,1,0,0,0,0,0,0,0,42,0,382,0.3403141361256545,0.4397905759162304,15,0.2,25.466666666666665,1,0,1,0,0,0,291
1118,1956,Master,50965.0,0,1,2013-02-20,87,544,13,85,8,6,29,3,10,4,5,8,1,0,0,0,0,0,0,58,1,685,0.7941605839416058,0.12408759124087591,22,0.45454545454545453,31.136363636363637,1,0,1,0,0,0,494
7396,1966,Graduation,80398.0,0,0,2012-11-10,92,342,51,936,207,35,26,1,5,8,12,3,0,0,1,0,0,0,0,48,0,1597,0.21415153412648716,0.5860989355040701,26,0.19230769230769232,61.42307692307692,0,0,1,0,0,0,596
10092,1954,Graduation,70044.0,0,1,2013-02-18,46,1073,0,250,153,14,14,4,7,10,5,5,0,0,0,0,0,0,0,60,1,1504,0.7134308510638298,0.16622340425531915,26,0.2692307692307692,57.84615384615385,0,0,0,0,0,0,496
8041,1971,PhD,47111.0,0,1,2012-09-08,35,595,71,153,120,112,41,6,3,2,10,9,0,0,0,0,0,0,0,43,1,1092,0.5448717948717948,0.1401098901098901,21,0.14285714285714285,52.0,1,0,0,0,0,1,659
11188,1957,Graduation,26091.0,1,1,2014-02-25,84,15,10,19,8,17,20,3,2,1,3,5,0,0,0,0,0,0,0,57,2,89,0.16853932584269662,0.21348314606741572,9,0.2222222222222222,9.88888888888889,0,0,0,0,1,0,124
8931,1986,Graduation,83033.0,1,0,2014-05-18,82,812,99,431,237,149,33,1,11,4,10,5,0,0,0,1,0,0,0,28,1,1761,0.4611016467915957,0.2447473026689381,26,0.4230769230769231,67.73076923076923,0,0,0,0,1,0,42
7034,1978,2n Cycle,25804.0,1,0,2013-09-01,34,8,7,9,13,6,12,2,2,0,3,8,0,0,0,0,0,0,0,36,1,55,0.14545454545454545,0.16363636363636364,7,0.2857142857142857,7.857142857142857,0,1,1,0,0,0,301
7281,1959,PhD,50943.0,0,0,2013-11-05,80,81,11,50,3,2,39,1,1,3,4,2,0,0,0,0,0,0,0,55,0,186,0.43548387096774194,0.26881720430107525,9,0.1111111111111111,20.666666666666668,1,0,0,1,0,0,236
7488,1963,Master,64191.0,0,1,2013-01-22,30,420,15,186,151,38,15,3,5,3,13,3,0,0,0,0,0,0,0,51,1,825,0.509090909090909,0.22545454545454546,24,0.20833333333333334,34.375,1,0,0,1,0,0,523
3445,1956,Graduation,60714.0,0,0,2013-01-17,56,216,162,224,101,92,162,2,7,4,10,5,0,0,0,0,0,0,1,58,0,957,0.22570532915360503,0.23406478578892373,23,0.30434782608695654,41.608695652173914,0,0,0,1,0,0,528
2253,1990,Graduation,18929.0,0,0,2013-02-16,15,32,0,8,23,4,18,1,1,0,4,6,0,0,0,0,0,0,0,24,0,85,0.3764705882352941,0.09411764705882353,6,0.16666666666666666,14.166666666666666,0,0,1,0,0,0,498
1016,1959,PhD,34554.0,0,1,2014-03-30,43,41,1,6,2,0,5,2,2,0,3,6,0,0,0,0,0,0,0,55,1,55,0.7454545454545455,0.10909090909090909,7,0.2857142857142857,7.857142857142857,1,0,0,1,0,0,91
9500,1959,Graduation,58113.0,0,1,2013-01-25,66,221,104,169,102,78,84,3,9,2,8,7,0,0,0,0,0,1,0,55,1,758,0.29155672823219,0.22295514511873352,22,0.4090909090909091,34.45454545454545,0,0,1,0,0,0,520
4507,1952,Graduation,72228.0,0,0,2012-11-27,87,631,28,491,30,14,56,1,6,7,8,3,0,0,0,0,0,0,0,62,0,1250,0.5048,0.3928,22,0.2727272727272727,56.81818181818182,0,0,0,1,0,0,579
8008,1983,Graduation,36075.0,1,0,2013-12-09,54,46,0,30,12,1,30,1,2,0,4,6,0,0,0,0,0,0,0,31,1,119,0.3865546218487395,0.25210084033613445,7,0.2857142857142857,17.0,0,0,0,0,1,0,202
2683,1969,Graduation,52413.0,0,2,2013-02-02,56,295,106,271,75,98,65,4,6,4,12,6,0,0,0,0,0,0,0,45,2,910,0.3241758241758242,0.2978021978021978,26,0.23076923076923078,35.0,0,0,1,0,0,0,512
8911,1967,PhD,56320.0,0,1,2013-04-08,11,201,53,172,116,77,83,3,5,4,9,4,0,0,0,0,0,0,0,47,1,702,0.2863247863247863,0.245014245014245,21,0.23809523809523808,33.42857142857143,1,0,1,0,0,0,447
9135,1950,Graduation,27203.0,1,1,2012-08-06,92,13,2,21,4,0,24,2,1,1,2,8,0,0,0,0,0,0,0,64,2,64,0.203125,0.328125,6,0.16666666666666666,10.666666666666666,0,0,0,0,1,0,692
8720,1978,2n Cycle,50943.0,0,0,2012-08-12,53,32,2,1607,12,4,22,0,0,0,1,0,0,1,0,0,0,0,0,36,0,1679,0.019058963668850508,0.9571173317450864,1,0.0,1679.0,0,1,0,0,1,0,686
983,1984,Graduation,40059.0,1,0,2013-09-28,82,110,29,92,28,10,145,1,6,2,3,8,1,0,0,0,0,0,0,30,1,414,0.26570048309178745,0.2222222222222222,12,0.5,34.5,0,0,1,0,0,0,274
1081,1957,PhD,75283.0,1,2,2013-03-27,26,733,9,180,12,19,66,11,6,3,5,4,0,0,0,0,0,0,0,57,3,1019,0.719332679097154,0.17664376840039253,25,0.24,40.76,1,0,1,0,0,0,459
7610,1983,Graduation,37292.0,1,0,2013-04-18,32,275,0,86,10,23,66,5,6,3,5,8,0,0,0,0,0,0,0,31,1,460,0.5978260869565217,0.18695652173913044,19,0.3157894736842105,24.210526315789473,0,0,0,0,1,0,437
10413,1984,Graduation,72570.0,0,0,2014-04-25,67,274,83,216,151,141,224,1,4,6,12,1,0,0,0,0,0,0,0,30,0,1089,0.2516069788797062,0.19834710743801653,23,0.17391304347826086,47.34782608695652,0,0,1,0,0,0,65
1829,1961,PhD,54959.0,0,1,2013-01-19,55,1148,0,60,0,0,24,3,9,5,4,7,0,1,0,0,0,0,1,53,1,1232,0.9318181818181818,0.048701298701298704,21,0.42857142857142855,58.666666666666664,1,0,0,0,0,0,526
5223,1966,Master,45903.0,0,1,2014-04-23,80,33,8,10,2,10,3,2,2,1,3,4,0,0,0,0,0,0,0,48,1,66,0.5,0.15151515151515152,8,0.25,8.25,1,0,0,0,1,0,67
10091,1956,Graduation,60230.0,0,1,2013-05-20,78,520,20,367,39,81,40,2,6,3,6,5,0,0,0,0,0,0,0,58,1,1067,0.4873477038425492,0.34395501405810686,17,0.35294117647058826,62.76470588235294,0,0,0,1,0,0,405
7441,1973,Graduation,71128.0,1,0,2012-10-06,80,958,159,447,20,0,31,3,2,10,12,7,0,0,0,0,0,0,0,41,1,1615,0.5931888544891641,0.27678018575851393,27,0.07407407407407407,59.81481481481482,0,0,0,0,0,0,631
9923,1972,Master,46423.0,1,1,2013-09-18,6,68,0,16,0,0,8,3,2,0,4,7,0,0,0,0,0,0,0,42,2,92,0.7391304347826086,0.17391304347826086,9,0.2222222222222222,10.222222222222221,1,0,0,1,0,0,284
10602,1983,Graduation,39922.0,1,0,2013-02-14,30,29,12,59,19,1,36,2,3,0,4,8,0,0,0,0,0,0,0,31,1,156,0.1858974358974359,0.3782051282051282,9,0.3333333333333333,17.333333333333332,0,0,1,0,0,0,500
10479,1975,PhD,76618.0,0,0,2012-12-07,64,749,40,294,121,160,147,1,3,2,5,1,0,0,0,0,0,0,0,39,0,1511,0.4956982131039047,0.19457313037723362,11,0.2727272727272727,137.36363636363637,1,0,1,0,0,0,569
6312,1959,Graduation,65031.0,0,1,2013-03-17,29,258,107,291,84,37,86,4,10,3,13,7,0,0,0,0,0,0,0,55,1,863,0.2989571263035921,0.33719582850521435,30,0.3333333333333333,28.766666666666666,0,0,1,0,0,0,469
5140,1985,PhD,64355.0,1,0,2012-08-24,66,1047,0,140,67,38,153,2,4,3,12,8,0,0,0,0,0,0,0,29,1,1445,0.7245674740484429,0.09688581314878893,21,0.19047619047619047,68.80952380952381,1,0,1,0,0,0,674
9559,1961,PhD,57072.0,0,1,2014-01-24,79,944,0,60,0,0,30,2,7,5,13,5,1,0,0,0,0,0,0,53,1,1034,0.9129593810444874,0.058027079303675046,27,0.25925925925925924,38.2962962962963,1,0,1,0,0,0,156
8254,1974,PhD,34596.0,1,0,2013-04-13,48,14,0,2,0,0,7,1,1,0,2,8,0,0,0,0,0,0,0,40,1,23,0.6086956521739131,0.08695652173913043,4,0.25,5.75,1,0,1,0,0,0,442
2836,1972,PhD,43269.0,1,0,2013-09-16,61,10,1,7,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0,42,1,19,0.5263157894736842,0.3684210526315789,4,0.25,4.75,1,0,1,0,0,0,286
9286,1960,Master,83151.0,0,0,2012-10-10,93,407,28,100,120,74,18,1,5,9,4,3,0,0,0,0,0,0,0,54,0,747,0.5448460508701473,0.13386880856760375,19,0.2631578947368421,39.31578947368421,1,0,0,0,1,0,627
1158,1966,Graduation,48877.0,0,1,2014-01-05,27,102,1,15,2,0,24,1,3,0,4,7,0,0,0,0,0,0,0,48,1,144,0.7083333333333334,0.10416666666666667,8,0.375,18.0,0,0,0,0,0,0,175
8939,1959,Graduation,61250.0,0,1,2012-12-16,49,382,138,65,60,26,59,6,5,2,12,5,0,0,0,0,0,0,0,55,1,730,0.5232876712328767,0.08904109589041095,25,0.2,29.2,0,0,0,0,0,0,560
11010,1984,PhD,16269.0,1,0,2013-08-30,75,19,3,18,3,1,0,3,3,0,3,8,0,0,0,0,0,0,0,30,1,44,0.4318181818181818,0.4090909090909091,9,0.3333333333333333,4.888888888888889,1,0,0,1,0,0,303
1127,1973,PhD,85844.0,0,0,2014-05-29,62,938,19,843,25,95,38,1,6,6,7,2,0,0,1,0,0,0,0,41,0,1958,0.4790602655771195,0.4305413687436159,20,0.3,97.9,1,0,1,0,0,0,31
1513,1979,2n Cycle,60839.0,1,1,2012-08-28,72,600,21,128,223,150,128,13,2,2,12,8,0,0,0,0,0,0,0,35,2,1250,0.48,0.1024,29,0.06896551724137931,43.10344827586207,0,1,0,0,1,0,670
9432,1977,Graduation,666666.0,1,0,2013-06-02,23,9,14,18,8,1,12,4,3,1,3,6,0,0,0,0,0,0,0,37,1,62,0.14516129032258066,0.2903225806451613,11,0.2727272727272727,5.636363636363637,0,0,0,0,1,0,392
11110,1973,Graduation,3502.0,1,0,2013-04-13,56,2,1,1,0,0,1,0,0,0,0,14,0,0,0,0,0,0,0,41,1,5,0.4,0.2,0,0.0,0.0,0,0,0,1,0,0,442
1773,1978,2n Cycle,12393.0,0,0,2012-12-04,38,5,6,15,11,7,13,1,2,0,3,9,0,0,0,0,0,0,0,36,0,57,0.08771929824561403,0.2631578947368421,6,0.3333333333333333,9.5,0,1,1,0,0,0,572
9305,1976,2n Cycle,79689.0,0,0,2013-05-12,65,311,26,640,180,37,121,1,4,9,13,2,0,0,0,0,0,0,0,38,0,1315,0.23650190114068442,0.4866920152091255,27,0.14814814814814814,48.7037037037037,0,1,0,1,0,0,413
7881,1946,Master,66835.0,0,0,2013-09-28,21,620,26,195,34,17,141,1,6,4,13,2,0,0,0,0,0,0,0,68,0,1033,0.6001936108422071,0.1887705711519845,24,0.25,43.041666666666664,1,0,1,0,0,0,274
2613,1960,Master,54197.0,0,1,2014-04-03,16,162,6,37,6,13,13,2,1,3,6,1,0,0,0,0,0,0,0,54,1,237,0.6835443037974683,0.15611814345991562,12,0.08333333333333333,19.75,1,0,1,0,0,0,87
6320,1976,Master,70893.0,0,0,2013-02-06,42,768,44,561,77,44,14,1,6,6,10,3,0,0,0,0,0,0,0,38,0,1508,0.5092838196286472,0.3720159151193634,23,0.2608695652173913,65.56521739130434,1,0,0,1,0,0,508
2894,1985,Graduation,72903.0,0,0,2013-10-29,74,1067,138,750,0,19,39,1,7,5,8,4,0,1,1,1,0,0,1,29,0,2013,0.5300546448087432,0.37257824143070045,21,0.3333333333333333,95.85714285714286,0,0,0,1,0,0,243
5049,1974,PhD,30351.0,1,0,2013-06-06,19,14,0,24,3,3,2,1,3,0,2,9,0,0,0,0,0,0,0,40,1,46,0.30434782608695654,0.5217391304347826,6,0.5,7.666666666666667,1,0,0,0,1,0,388
9668,1971,Graduation,18793.0,1,0,2013-01-12,14,4,16,20,0,17,20,3,2,0,4,8,0,0,0,0,0,0,0,43,1,77,0.05194805194805195,0.2597402597402597,9,0.2222222222222222,8.555555555555555,0,0,1,0,0,0,533
10855,1968,Master,50014.0,1,0,2014-01-22,9,234,14,77,19,10,42,2,4,1,8,5,0,0,0,0,0,0,0,46,1,396,0.5909090909090909,0.19444444444444445,15,0.26666666666666666,26.4,1,0,0,1,0,0,158
10319,1971,Graduation,66303.0,0,1,2013-02-26,56,1090,12,96,16,12,60,4,3,4,11,8,0,1,0,0,0,0,0,43,1,1286,0.8475894245723172,0.07465007776049767,22,0.13636363636363635,58.45454545454545,0,0,1,0,0,0,488
6055,1979,Graduation,71626.0,0,0,2012-11-01,94,546,72,376,94,145,72,1,5,5,8,3,0,1,0,0,0,0,0,35,0,1305,0.41839080459770117,0.28812260536398465,19,0.2631578947368421,68.6842105263158,0,0,1,0,0,0,605
2589,1972,Graduation,26759.0,1,0,2014-02-07,65,25,3,16,8,5,2,2,2,1,3,6,0,0,0,0,0,0,0,42,1,59,0.423728813559322,0.2711864406779661,8,0.25,7.375,0,0,0,0,0,0,142
2826,1967,Graduation,22574.0,2,1,2013-10-28,28,25,0,8,2,0,2,2,2,0,3,7,0,0,0,0,0,0,0,47,3,37,0.6756756756756757,0.21621621621621623,7,0.2857142857142857,5.285714285714286,0,0,1,0,0,0,244
709,1952,Graduation,51537.0,0,1,2012-12-09,27,787,20,204,0,0,92,3,2,2,11,8,0,0,0,0,0,0,0,62,1,1103,0.71350861287398,0.18495013599274707,18,0.1111111111111111,61.27777777777778,0,0,0,0,0,0,567
7235,1975,2n Cycle,17003.0,1,0,2013-12-09,37,2,5,12,4,8,7,3,2,0,4,5,0,0,0,0,0,0,0,39,1,38,0.05263157894736842,0.3157894736842105,9,0.2222222222222222,4.222222222222222,0,1,1,0,0,0,202
9145,1972,Graduation,72504.0,0,1,2013-04-06,43,604,26,470,123,161,94,2,5,9,6,2,0,0,0,0,0,0,0,42,1,1478,0.40866035182679294,0.31799729364005414,22,0.22727272727272727,67.18181818181819,0,0,0,1,0,0,449
1655,1979,Graduation,34350.0,1,0,2013-10-19,81,16,3,15,2,1,11,1,1,0,3,7,0,0,0,0,0,0,0,35,1,48,0.3333333333333333,0.3125,5,0.2,9.6,0,0,0,0,1,0,253
833,1955,Master,38452.0,1,1,2014-03-30,62,56,0,14,0,0,2,3,3,0,3,7,0,0,0,0,0,0,0,59,2,72,0.7777777777777778,0.19444444444444445,9,0.3333333333333333,8.0,1,0,1,0,0,0,91
3584,1955,PhD,49667.0,0,0,2012-08-20,35,1181,26,120,17,13,39,2,5,10,5,8,1,0,0,0,0,0,1,59,0,1396,0.8459885386819485,0.08595988538681948,22,0.22727272727272727,63.45454545454545,1,0,0,1,0,0,678
3722,1972,Graduation,44503.0,1,1,2014-04-16,83,31,1,8,0,0,8,2,2,0,3,6,0,0,0,0,0,0,0,42,2,48,0.6458333333333334,0.16666666666666666,7,0.2857142857142857,6.857142857142857,0,0,0,1,0,0,74
7270,1981,Graduation,56981.0,0,0,2014-01-25,91,908,48,217,32,12,24,1,2,3,13,6,0,1,0,0,0,0,0,33,0,1241,0.7316680096696213,0.17485898468976632,19,0.10526315789473684,65.3157894736842,0,0,0,0,0,0,155
6721,1951,Graduation,71965.0,0,1,2013-07-29,21,572,19,286,50,38,248,3,6,3,5,3,0,0,0,0,0,0,0,63,1,1213,0.47155812036273703,0.23577906018136852,17,0.35294117647058826,71.3529411764706,0,0,1,0,0,0,335
6271,1952,PhD,50870.0,0,1,2014-06-19,13,53,0,8,0,0,2,1,2,0,3,5,0,0,0,0,0,0,0,62,1,63,0.8412698412698413,0.12698412698412698,6,0.3333333333333333,10.5,1,0,1,0,0,0,10
5885,1973,2n Cycle,35688.0,2,1,2012-08-22,94,73,3,90,12,1,32,7,4,1,4,8,0,0,0,0,0,0,0,41,3,211,0.3459715639810427,0.4265402843601896,16,0.25,13.1875,0,1,1,0,0,0,676
10686,1965,PhD,34230.0,1,1,2012-12-26,72,15,0,4,0,0,2,1,1,0,2,7,0,0,0,0,0,0,0,49,2,21,0.7142857142857143,0.19047619047619047,4,0.25,5.25,1,0,0,0,1,0,550
7613,1974,2n Cycle,49669.0,1,0,2014-05-24,97,166,5,107,11,8,29,2,5,1,6,6,0,0,0,0,0,0,0,40,1,326,0.50920245398773,0.3282208588957055,14,0.35714285714285715,23.285714285714285,0,1,0,0,1,0,36
2173,1952,Graduation,40049.0,0,1,2013-10-16,23,13,6,7,0,3,3,1,1,0,3,6,0,0,0,0,0,0,0,62,1,32,0.40625,0.21875,5,0.2,6.4,0,0,0,0,0,1,256
4927,1971,Graduation,16626.0,2,0,2014-01-15,76,8,3,22,21,1,13,3,3,0,3,9,0,0,0,0,0,0,0,43,2,68,0.11764705882352941,0.3235294117647059,9,0.3333333333333333,7.555555555555555,0,0,0,0,1,0,165
9239,1961,Master,61923.0,0,2,2013-07-26,94,92,4,18,3,3,6,1,2,1,4,3,0,0,0,0,0,0,0,53,2,126,0.7301587301587301,0.14285714285714285,8,0.25,15.75,1,0,1,0,0,0,338
1143,1972,Graduation,22063.0,1,0,2013-08-08,43,7,10,13,3,11,11,2,2,0,3,7,0,0,0,0,0,0,0,42,1,55,0.12727272727272726,0.23636363636363636,7,0.2857142857142857,7.857142857142857,0,0,1,0,0,0,325
6991,1951,Graduation,43185.0,0,1,2013-04-10,88,537,6,42,16,6,30,2,9,3,6,8,0,0,0,0,0,0,0,63,1,637,0.8430141287284144,0.06593406593406594,20,0.45,31.85,0,0,0,0,0,0,445
4399,1969,Graduation,68695.0,0,0,2014-06-25,3,458,81,356,106,50,40,1,4,4,7,2,0,0,0,0,0,0,0,45,0,1091,0.41979835013748856,0.32630614115490375,16,0.25,68.1875,0,0,0,0,1,0,4
176,1980,2n Cycle,67506.0,0,1,2014-01-02,73,90,38,67,33,36,67,1,4,1,6,3,0,0,0,0,0,0,0,34,1,331,0.2719033232628399,0.20241691842900303,12,0.3333333333333333,27.583333333333332,0,1,0,1,0,0,178
1103,1976,Master,81929.0,1,0,2012-09-29,60,1486,55,278,49,0,185,2,4,4,10,6,1,0,1,0,0,0,1,38,1,2053,0.7238188017535314,0.1354115927910375,20,0.2,102.65,1,0,1,0,0,0,638
10242,1966,PhD,47472.0,1,1,2013-09-16,39,56,0,11,0,0,8,2,2,0,4,5,0,0,0,0,0,0,0,48,2,75,0.7466666666666667,0.14666666666666667,8,0.25,9.375,1,0,0,0,1,0,286
7685,1978,Graduation,33039.0,1,0,2013-09-09,4,30,8,12,8,8,12,1,2,0,4,5,0,0,0,0,0,0,0,36,1,78,0.38461538461538464,0.15384615384615385,7,0.2857142857142857,11.142857142857142,0,0,1,0,0,0,293
8369,1987,Graduation,18227.0,1,0,2012-11-08,21,1,2,7,4,3,11,1,0,1,2,8,0,0,0,0,0,0,0,27,1,28,0.03571428571428571,0.25,4,0.0,7.0,0,0,0,0,1,0,598
968,1968,Master,41335.0,1,0,2013-12-26,24,112,19,21,16,14,5,3,4,1,4,7,0,0,0,0,0,0,0,46,1,187,0.5989304812834224,0.11229946524064172,12,0.3333333333333333,15.583333333333334,1,0,0,0,0,0,185
5517,1969,Graduation,25293.0,1,0,2013-09-15,51,15,0,11,0,2,9,1,1,1,2,8,0,0,0,0,0,0,0,45,1,37,0.40540540540540543,0.2972972972972973,5,0.2,7.4,0,0,1,0,0,0,287
4310,1944,Graduation,80589.0,0,0,2014-01-22,25,507,93,520,242,40,26,1,5,10,5,1,0,0,0,1,0,0,1,70,0,1428,0.3550420168067227,0.3641456582633053,21,0.23809523809523808,68.0,0,0,1,0,0,0,158
591,1957,Graduation,66033.0,0,1,2013-01-20,76,293,35,179,46,59,65,2,8,3,7,7,0,0,0,0,0,0,0,57,1,677,0.4327917282127031,0.26440177252584934,20,0.4,33.85,0,0,0,0,0,1,525
7005,1981,Graduation,58684.0,0,0,2014-06-16,71,479,35,179,28,7,85,1,5,3,12,2,0,1,0,0,0,0,0,33,0,813,0.5891758917589176,0.2201722017220172,21,0.23809523809523808,38.714285714285715,0,0,0,1,0,0,13
7428,1975,Graduation,80144.0,0,0,2013-09-30,47,240,132,445,250,192,108,1,3,7,8,1,0,0,0,0,0,0,0,39,0,1367,0.1755669348939283,0.32553035844915873,19,0.15789473684210525,71.94736842105263,0,0,0,0,1,0,272
7938,1958,PhD,51518.0,0,1,2013-10-03,92,350,8,66,17,4,4,2,3,2,10,3,0,0,0,0,0,0,0,56,1,449,0.779510022271715,0.14699331848552338,17,0.17647058823529413,26.41176470588235,1,0,0,0,1,0,269
9847,1955,2n Cycle,62972.0,0,1,2012-08-03,39,313,15,47,20,0,192,2,7,4,3,6,0,0,0,0,0,0,0,59,1,587,0.5332197614991482,0.08006814310051108,16,0.4375,36.6875,0,1,1,0,0,0,695
10037,1993,Graduation,74293.0,0,0,2014-05-04,66,375,152,335,93,91,81,1,5,4,6,2,0,0,0,0,0,0,0,21,0,1127,0.33274179236912155,0.2972493345164153,16,0.3125,70.4375,0,0,0,1,0,0,56
3712,1959,Graduation,52332.0,0,0,2013-08-28,63,212,5,33,7,0,2,1,3,2,6,4,0,1,0,0,0,0,0,55,0,259,0.8185328185328186,0.1274131274131274,12,0.25,21.583333333333332,0,0,0,0,0,0,305
